id,time_iso,longitude,latitude,depth,mag,mag_type,lon_error,lat_error,depth_error,mag_error,strike1,dip1,rake1,strike2,dip2,rake2,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,duplicate_id
7000ipe4,2022-11-13T02:25:02,-73.5659,-37.4782,30.5,6.2,mww,6.67,6.67,1.743,0.069,354.75,19.35,90.09,174.65,70.65,89.97,1.7714e+18,-3.517e+17,-1.4197e+18,1.869e+17,-1.9885e+18,9.96e+16,anss,860_anss
C202211130224B,2022-11-13T02:25:02,-73.68,-37.59,20.6,6.3,mw,0.0,0.0,0.2,,354.0,18.0,84.0,180.0,72.0,92.0,2.19e+18,-1.7000000000000002e+16,-2.17e+18,-5.5e+16,-2.97e+18,1.13e+17,gcmt,860_gcmtb
C202211230853A,2022-11-23T08:53:17,-71.14,-35.5,85.1,5.0,mw,0.03,0.02,4.8,,259.0,50.0,0.0,169.0,90.0,140.0,-900000000000000.0,-1.1299999999999998e+16,1.22e+16,2650000000000000.0,-2.5e+16,2.69e+16,gcmt,861_gcmt
C202212090806A,2022-12-09T08:06:24,-79.82,-44.66,20.9,5.1,mw,0.02,0.01,1.1,,259.0,76.0,-171.0,167.0,81.0,-14.0,-3490000000000000.0,2.37e+16,-2.03e+16,5410000000000000.0,1.44e+16,-4.84e+16,gcmt,862_gcmt
6000j8d7,2022-12-10T07:25:53,-72.0835,-33.6465,23.5,5.4,mww,4.12,4.12,3.556,0.055,12.03,23.82,95.41,186.12,66.3,87.62,1.1583e+17,1.359e+16,-1.2941e+17,-1.032e+16,-1.137e+17,-2.252e+16,anss,863_anss
C202212100725A,2022-12-10T07:25:53,-72.11,-33.64,24.2,5.5,mw,0.01,0.01,0.5,,16.0,21.0,103.0,182.0,70.0,85.0,1.23e+17,6700000000000000.0,-1.3e+17,300000000000000.0,-1.5e+17,-2.04e+16,gcmt,863_gcmt
C202212232003A,2022-12-23T20:03:53,-76.94,-45.56,12.0,5.3,mw,0.01,0.01,0.0,,160.0,42.0,-55.0,296.0,57.0,-117.0,-7.68e+16,3.29e+16,4.39e+16,3.9e+16,3700000000000000.0,-5.85e+16,gcmt,864_gcmt
6000jbc1,2022-12-23T20:03:58,-76.747,-45.5476,11.5,5.2,mww,7.1,7.1,1.726,0.052,149.77,42.27,-74.52,309.24,49.59,-103.64,-8.9342e+16,3.6972e+16,5.237e+16,2.0001e+16,1574000000000000.0,-4.8968e+16,anss,864_anss
C202212300519A,2022-12-30T05:19:19,-76.63,-45.97,12.0,5.3,mw,0.01,0.01,0.0,,76.0,69.0,-168.0,342.0,79.0,-21.0,-3.4000000000000004e+16,6.68e+16,-3.28e+16,4500000000000000.0,-2.7600000000000004e+16,-8.13e+16,gcmt,865_gcmt
7000j10i,2022-12-30T05:19:25,-76.4251,-45.8447,15.5,5.3,mww,8.82,8.82,4.482,0.05,338.22,50.96,-24.69,84.37,71.07,-138.25,-5.547e+16,7.44e+16,-1.893e+16,-6.485e+16,-3.427e+16,-8.723e+16,anss,865_anss
6000jqzy,2023-02-23T10:23:41,-73.2001,-33.9235,15.5,5.5,mww,5.19,5.19,0.901,0.039,30.58,35.04,-95.54,217.34,55.15,-86.13,-2.1498e+17,6.908e+16,1.459e+17,5.488e+16,5.665e+16,9.414e+16,anss,866_anss
C202302231023A,2023-02-23T10:23:41,-73.38,-34.01,12.0,5.4,mw,0.01,0.01,0.0,,29.0,35.0,-96.0,216.0,55.0,-86.0,-1.64e+17,4.25e+16,1.22e+17,4.21e+16,4.76e+16,8.41e+16,gcmt,866_gcmt
C202303110235A,2023-03-11T02:35:31,-77.53,-45.69,21.0,5.2,mw,0.01,0.01,0.9,,81.0,82.0,-174.0,350.0,84.0,-8.0,-1.24e+16,3.06e+16,-1.83e+16,-3570000000000000.0,-9160000000000000.0,-6.980000000000001e+16,gcmt,867_gcmt
C202303141956A,2023-03-14T19:56:43,-75.44,-38.56,12.0,5.5,mw,0.01,0.01,0.0,,205.0,39.0,-71.0,2.0,53.0,-104.0,-2.37e+17,4100000000000000.0,2.32e+17,3.54e+16,-7.34e+16,5.9e+16,gcmt,868_gcmt
7000jjwt,2023-03-14T19:56:44,-75.3128,-38.4258,11.5,5.5,mww,5.42,5.42,1.45,0.053,12.38,44.36,-93.59,197.39,45.75,-86.5,-2.5584e+17,1.693e+16,2.3891e+17,1.247e+16,3150000000000000.0,6.347e+16,anss,868_anss
7000jlpd,2023-03-21T17:38:13,-71.3517,-33.6061,66.0,5.5,mwr,3.07,3.07,2.851,0.089,99.68,40.64,37.17,339.77,66.83,124.37,1.408e+17,-1.1394e+17,-2.686e+16,6.087e+16,1.7494e+17,7.303e+16,anss,869_anss
C202303301733A,2023-03-30T17:33:18,-73.7,-35.77,12.0,6.3,mw,0.0,0.0,0.0,,14.0,16.0,92.0,192.0,74.0,89.0,1.92e+18,-1.7000000000000002e+16,-1.9e+18,-6.53e+17,-3.1e+18,-4.68e+17,gcmt,870_gcmt
6000k0xf,2023-03-30T17:33:20,-73.5562,-35.675,11.5,6.3,mww,5.64,5.64,1.828,0.043,9.81,18.15,83.39,196.76,71.97,92.16,2.0787e+18,5.43e+16,-2.133e+18,-8.914e+17,-2.8441e+18,-5.619e+17,anss,870_anss
7000jw73,2023-04-27T06:07:15,-71.2526,-35.7448,70.5,5.0,mww,7.22,7.22,4.958,0.068,161.05,29.29,-115.64,9.87,63.82,-76.36,-2.9736e+16,-4074000000000000.0,3.381e+16,-7450000000000000.0,-2.2686e+16,-2552000000000000.0,anss,871_anss
C202304270607A,2023-04-27T06:07:17,-71.32,-35.66,98.9,5.0,mw,0.02,0.01,2.7,,174.0,20.0,-116.0,21.0,72.0,-81.0,-1.85e+16,-5930000000000000.0,2.45e+16,-1.1200000000000002e+16,-2.82e+16,5639999999999999.0,gcmt,871_gcmt
C202307091711A,2023-07-09T17:11:36,-70.13,-33.22,108.2,5.6,mw,0.01,0.01,0.6,,157.0,37.0,-95.0,343.0,53.0,-86.0,-2.98e+17,-2600000000000000.0,3e+17,1.6800000000000002e+16,-9.12e+16,-1.25e+17,gcmt,872_gcmt
6000kr5g,2023-07-09T17:11:39,-70.4464,-33.2122,80.5,5.7,mww,4.22,4.22,1.558,0.051,162.16,38.21,-85.57,336.53,51.93,-93.48,-3.21e+17,-2.086e+16,3.4186e+17,4.288e+16,-7.834e+16,-1.6126e+17,anss,872_anss
C202307170305A,2023-07-17T03:05:17,-70.44,-38.18,193.4,6.7,mw,0.0,0.0,0.2,,260.0,21.0,-38.0,26.0,77.0,-107.0,-4.9e+18,3.49e+18,1.4099999999999995e+18,-4.4e+18,-1e+19,4.58e+18,gcmt,873_gcmt
7000kg9g,2023-07-17T03:05:17,-70.5062,-38.0107,190.5,6.6,mww,6.06,6.06,1.803,0.047,261.91,24.55,-39.58,28.85,74.65,-109.39,-5.117e+18,3.855e+18,1.262e+18,-4.217e+18,-8.414e+18,5.284e+18,anss,873_anss
7000krpr,2023-08-28T23:25:01,-73.2338,-43.8129,87.0,5.0,mwr,6.63,6.63,4.616,0.08,5.09,81.72,-99.55,234.55,12.62,-41.23,-1.2683e+16,2016000000000000.0,1.0667e+16,-2483000000000000.0,-4.1565e+16,8101000000000000.0,anss,874_anss
C202309170218A,2023-09-17T02:18:04,-75.57,-37.7,28.7,5.2,mw,0.04,0.04,1.0,,173.0,43.0,-76.0,335.0,49.0,-102.0,-8e+16,2.05e+16,5.95e+16,1.78e+16,-2200000000000000.0,-1.14e+16,gcmt,875_gcmt
7000l951,2023-11-06T13:51:11,-71.8385,-33.1743,35.5,5.1,mww,4.69,4.69,3.034,0.093,355.93,43.54,100.74,161.27,47.41,79.96,5.0258e+16,8495000000000000.0,-5.8753e+16,5796000000000000.0,-2706000000000000.0,1.4284e+16,anss,876_anss
C202311061351A,2023-11-06T13:51:15,-72.08,-32.99,30.0,5.1,mw,0.02,0.02,0.6,,19.0,43.0,109.0,173.0,50.0,73.0,6.04e+16,750000000000000.0,-6.11e+16,1.3799999999999998e+16,-8290000000000000.0,-6660000000000000.0,gcmt,876_gcmt
C202312090449A,2023-12-09T04:49:46,-76.09,-45.82,12.5,5.2,mw,0.01,0.01,0.8,,78.0,72.0,-166.0,343.0,77.0,-19.0,-1.7e+16,4.5e+16,-2.8e+16,-7820000000000000.0,-2.53e+16,-6.76e+16,gcmt,877_gcmt
7000lhnw,2023-12-09T04:49:51,-75.6818,-45.7598,13.5,5.2,mww,8.69,8.69,3.197,0.049,258.15,86.82,177.25,348.3,87.25,3.19,-2.2894e+16,4.3735e+16,-2.0841e+16,-6971000000000000.0,4862000000000000.0,-7.4131e+16,anss,877_anss
C202312120100A,2023-12-12T01:00:39,-77.62,-45.75,13.1,5.0,mw,0.02,0.01,1.2,,76.0,76.0,-178.0,346.0,89.0,-14.0,-3449999999999999.5,2.07e+16,-1.73e+16,2390000000000000.0,-9580000000000000.0,-3.69e+16,gcmt,878_gcmt
C202312240323A,2023-12-24T03:23:48,-74.12,-38.25,19.1,5.8,mw,0.01,0.01,0.4,,359.0,16.0,88.0,181.0,74.0,91.0,3.83e+17,3700000000000000.0,-3.87e+17,-9100000000000000.0,-5.94e+17,1400000000000000.0,gcmt,879_gcmt
7000ll6h,2023-12-24T03:23:51,-73.881,-38.0804,13.5,5.8,mww,5.04,5.04,1.792,0.043,6.39,13.62,92.88,183.42,76.4,89.3,3.0091e+17,4.241e+16,-3.4332e+17,-3.632e+16,-6.2792e+17,-3.177e+16,anss,879_anss
C202401211737A,2024-01-21T17:37:53,-72.35,-33.59,32.2,5.0,mw,0.04,0.03,0.9,,359.0,37.0,83.0,189.0,53.0,96.0,4.230000000000001e+16,-5690000000000000.0,-3.66e+16,-4820000000000000.0,-1.1e+16,-1960000000000000.0,gcmt,880_gcmt
7000m4sw,2024-03-12T03:42:37,-72.8952,-33.824,17.5,5.1,mww,4.5,4.5,1.646,0.071,187.74,82.18,91.6,356.14,7.99,78.5,1.9333e+16,-5240000000000000.0,-1.4093e+16,-8430000000000000.0,-5.8542e+16,507000000000000.0,anss,881_anss
C202403120342A,2024-03-12T03:42:38,-72.67,-33.9,17.2,5.2,mw,0.02,0.02,1.1,,357.0,18.0,76.0,192.0,72.0,95.0,3.96e+16,-859999999999999.9,-3.87e+16,-1.3700000000000002e+16,-5.38e+16,-3050000000000000.0,gcmt,881_gcmt
C202404031351A,2024-04-03T13:52:00,-73.0,-36.97,43.2,5.3,mw,0.02,0.01,0.7,,18.0,34.0,108.0,176.0,58.0,78.0,9.84e+16,-4300000000000000.0,-9.41e+16,1.67e+16,-4.7e+16,-1.17e+16,gcmt,882_gcmt
7000m9lk,2024-04-03T13:52:02,-72.8961,-36.9623,45.5,5.2,mww,6.06,6.06,5.204,0.086,174.9,55.79,86.11,1.79,34.4,95.7,8.18e+16,-1.6612e+16,-6.5188e+16,7009000000000000.0,-2.8578e+16,849000000000000.0,anss,882_anss
6000my8g,2024-05-13T09:18:58,-73.276,-35.4877,15.5,5.2,mww,5.46,5.46,1.714,0.059,16.82,14.81,95.54,191.09,75.26,88.54,3.6539e+16,-1006000000000000.0,-3.5532e+16,-1.2184e+16,-6.448e+16,-9060000000000000.0,anss,883_anss
C202405130918A,2024-05-13T09:18:58,-73.31,-35.44,18.4,5.2,mw,0.01,0.01,0.7,,16.0,19.0,94.0,192.0,71.0,89.0,4.81e+16,300000000000000.0,-4.84e+16,-1.25e+16,-6.28e+16,-1.25e+16,gcmt,883_gcmt
C202408182331A,2024-08-18T23:32:04,-74.03,-37.15,14.8,5.1,mw,0.01,0.01,0.8,,9.0,20.0,92.0,187.0,70.0,89.0,3.91e+16,3340000000000000.0,-4.24e+16,-5880000000000000.0,-4.72e+16,-6740000000000000.0,gcmt,884_gcmt
7000n7us,2024-08-18T23:32:08,-73.8718,-37.0912,11.5,5.2,mww,7.01,7.01,3.088,0.065,13.0,9.58,100.49,182.37,80.58,88.24,2.1255e+16,2775000000000000.0,-2.403e+16,-2539000000000000.0,-6.6637e+16,-3277000000000000.0,anss,884_anss
C202408261621A,2024-08-26T16:21:51,-73.85,-44.93,72.0,5.1,mw,0.02,0.01,1.9,,235.0,46.0,10.0,138.0,83.0,135.0,8650000000000000.0,-4.15e+16,3.29e+16,2.06e+16,-3.13e+16,8010000000000000.0,gcmt,885_gcmt
6000nmw5,2024-08-26T16:21:55,-73.6335,-44.8383,60.5,5.0,mww,7.31,7.31,3.582,0.08,143.07,86.32,128.84,237.63,38.98,5.85,4439000000000000.0,-2.8239e+16,2.3801e+16,1.9251e+16,-2.8364e+16,9922000000000000.0,anss,885_anss
C202409030121A,2024-09-03T01:21:42,-76.8,-45.56,12.0,5.3,mw,0.01,0.01,0.0,,327.0,48.0,-120.0,188.0,50.0,-61.0,-9e+16,5200000000000000.0,8.48e+16,4.25e+16,1.12e+16,-1.89e+16,gcmt,886_gcmt
6000npej,2024-09-03T01:21:50,-76.5418,-45.5777,11.5,5.3,mww,8.53,8.53,1.842,0.061,159.49,33.27,-106.23,358.68,58.21,-79.61,-8.664e+16,4260000000000000.0,8.238e+16,-9031000000000000.0,-4.2495e+16,-1.6063e+16,anss,886_anss
C202409212124A,2024-09-21T21:24:33,-66.85,-32.0,153.2,6.0,mw,0.01,0.0,0.4,,115.0,54.0,-134.0,354.0,54.0,-46.0,-7.92e+17,1.19e+17,6.73e+17,-3.58e+17,-2.58e+17,-7.94e+17,gcmt,887_gcmt
6000ntqb,2024-09-22T18:46:40,-71.5737,-32.0514,35.5,5.1,mww,3.22,3.22,5.219,0.093,132.58,3.89,39.48,3.17,87.53,93.0,3403000000000000.0,2884000000000000.0,-6287000000000000.0,2920000000000000.0,5.4257e+16,2374000000000000.0,anss,888_anss
C202409221846A,2024-09-22T18:46:41,-71.37,-32.01,83.2,5.1,mw,0.02,0.01,2.8,,90.0,24.0,-9.0,189.0,86.0,-113.0,-7720000000000000.0,1.16e+16,-3910000000000000.0,930000000000000.0,4.4e+16,1.7e+16,gcmt,888_gcmt
C202409240058A,2024-09-24T00:58:53,-65.67,-31.56,174.4,5.1,mw,0.03,0.02,3.5,,185.0,67.0,-6.0,278.0,85.0,-157.0,-1.14e+16,-4730000000000000.0,1.6200000000000002e+16,2.01e+16,-3250000000000000.0,-4.99e+16,gcmt,889_gcmt
C202411030404A,2024-11-03T04:04:07,-69.4,-35.76,196.8,5.5,mw,0.01,0.01,0.8,,187.0,26.0,-124.0,44.0,69.0,-75.0,-1.55e+17,1.61e+16,1.3799999999999998e+17,-1.3600000000000002e+17,-1.08e+17,7.88e+16,gcmt,890_gcmt
7000npn0,2024-11-03T04:04:08,-69.5173,-35.7026,190.5,5.4,mww,7.02,7.02,4.589,0.039,41.58,68.95,-80.77,197.23,22.9,-112.63,-1.2867e+17,3.487e+16,9.379e+16,-9.826e+16,-8.751e+16,3.861e+16,anss,890_anss
C202411081137A,2024-11-08T11:38:07,-75.63,-46.72,12.0,6.3,mw,0.0,0.0,0.0,,10.0,28.0,87.0,193.0,62.0,92.0,3.09e+18,5.9e+16,-3.15e+18,-5.28e+17,-2.04e+18,-6.94e+17,gcmt,891_gcmt
C202412070626A,2024-12-07T06:26:28,-73.55,-38.97,29.9,5.3,mw,0.01,0.01,0.3,,102.0,36.0,53.0,326.0,62.0,114.0,9.52e+16,-7.31e+16,-2.21e+16,-1.99e+16,6.59e+16,6.730000000000001e+16,gcmt,892_gcmt
7000nwtv,2024-12-07T06:26:35,-73.1903,-38.9157,25.5,5.3,mww,7.94,7.94,5.895,0.052,108.97,41.29,53.8,333.23,57.83,117.42,1.0061e+17,-6.015e+16,-4.046e+16,9050000000000000.0,5.881e+16,6.254e+16,anss,892_anss
C202412132338A,2024-12-13T23:38:22,-70.79,-35.36,115.0,6.4,mw,0.0,0.0,0.3,,235.0,20.0,-53.0,16.0,74.0,-103.0,-2.1800000000000005e+18,2.7800000000000003e+17,1.9e+18,-9.08e+17,-3.68e+18,1.69e+18,gcmt,893_gcmt
7000nyqr,2024-12-13T23:38:22,-70.7316,-35.3393,120.5,6.4,mww,6.16,6.16,1.878,0.032,16.2,76.16,-98.36,227.76,16.13,-59.45,-2.0874e+18,5.091e+17,1.5783e+18,-9.561e+17,-3.8613e+18,1.0976e+18,anss,893_anss
C202502110224A,2025-02-11T02:24:10,-75.13,-37.33,17.0,5.2,mw,0.01,0.01,0.4,,358.0,45.0,-109.0,204.0,48.0,-72.0,-8.64e+16,-5900000000000000.0,9.23e+16,1.98e+16,100000000000000.0,2.02e+16,gcmt,894_gcmt
7000pcsz,2025-02-11T02:24:11,-75.0206,-37.2709,11.5,5.2,mww,7.0,7.0,3.334,0.042,359.32,46.62,-111.81,209.54,47.56,-68.54,-7.4194e+16,-4854000000000000.0,7.9048e+16,1.9012e+16,-3547000000000000.0,2.3157e+16,anss,894_anss
C202502160708A,2025-02-16T07:08:46,-74.14,-38.6,22.7,5.1,mw,0.02,0.02,0.8,,11.0,28.0,94.0,186.0,62.0,88.0,4.6e+16,1510000000000000.0,-4.75e+16,-2550000000000000.0,-3.26e+16,-7170000000000000.0,gcmt,895_gcmt
7000pe2h,2025-02-16T07:08:50,-73.7065,-38.5098,11.5,5.0,mww,7.03,7.03,4.807,0.071,175.23,72.14,82.32,18.97,19.39,112.53,2.1219e+16,1269000000000000.0,-2.2488e+16,3885000000000000.0,-2.9715e+16,-2846000000000000.0,anss,895_anss
C202502222220A,2025-02-22T22:20:25,-77.05,-45.6,12.0,5.4,mw,0.01,0.01,0.0,,79.0,66.0,-174.0,347.0,85.0,-24.0,-3.63e+16,8.08e+16,-4.45e+16,1.7299999999999998e+16,-6.61e+16,-1.54e+17,gcmt,896_gcmt
7000pfih,2025-02-22T22:20:31,-76.7737,-45.5464,11.5,5.4,mww,8.71,8.71,1.843,0.054,345.81,75.37,-16.25,80.02,74.29,-164.79,-2380000000000000.0,6.694e+16,-6.456e+16,-3.868e+16,-6.328e+16,-1.4605e+17,anss,896_anss
