id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,duplicate_id
030385A,nan,-71.71,-33.92,41.0,7.2,mw,11.0,26.0,110.0,169.0,66.0,81.0,68.0,61.0,,,20.0,266.0,,,,,,,gmt,53_gmt
030485B,nan,-72.08,-33.43,10.0,6.3,mw,215.0,24.0,143.0,340.0,76.0,70.0,55.0,225.0,,,28.0,85.0,,,,,,,gmt,54_gmt
030485C,nan,-72.75,-34.05,14.0,5.7,mw,26.0,24.0,128.0,165.0,71.0,74.0,61.0,53.0,,,25.0,267.0,,,,,,,gmt,55_gmt
030485D,nan,-71.81,-33.87,53.0,6.3,mw,21.0,28.0,109.0,179.0,63.0,80.0,70.0,69.0,,,18.0,277.0,,,,,,,gmt,56_gmt
030485E,nan,-72.06,-32.98,36.0,6.1,mw,16.0,29.0,111.0,172.0,63.0,79.0,70.0,59.0,,,17.0,271.0,,,,,,,gmt,57_gmt
030585A,nan,-71.42,-34.18,33.0,5.4,mw,36.0,14.0,126.0,180.0,79.0,82.0,56.0,79.0,,,33.0,276.0,,,,,,,gmt,58_gmt
030599B,nan,-70.25,-34.75,15.0,5.9,mw,170.0,12.0,69.0,12.0,79.0,94.0,56.0,287.0,,,34.0,98.0,,,,,,,gmt,179_gmt
030785A,nan,-72.31,-33.34,18.0,5.4,mw,7.0,30.0,107.0,168.0,62.0,81.0,72.0,55.0,,,16.0,265.0,,,,,,,gmt,59_gmt
031097A,nan,-71.58,-30.11,50.0,5.6,mw,10.0,38.0,94.0,184.0,52.0,87.0,83.0,78.0,,,7.0,277.0,,,,,,,gmt,153_gmt
031196C,nan,-71.45,-42.34,134.0,5.3,mw,208.0,13.0,40.0,79.0,82.0,100.0,52.0,0.0,,,36.0,160.0,,,,,,,gmt,148_gmt
031285A,nan,-72.59,-33.23,10.0,5.8,mw,35.0,17.0,123.0,180.0,76.0,81.0,58.0,78.0,,,30.0,279.0,,,,,,,gmt,60_gmt
031388A,nan,-73.07,-33.82,15.0,5.8,mw,38.0,28.0,138.0,166.0,72.0,68.0,58.0,47.0,,,24.0,273.0,,,,,,,gmt,100_gmt
031501G,nan,-72.04,-32.61,42.0,5.9,mw,144.0,38.0,59.0,2.0,58.0,112.0,68.0,317.0,,,11.0,76.0,,,,,,,gmt,192_gmt
031681A,nan,-71.67,-35.67,60.0,5.3,mw,252.0,46.0,-39.0,11.0,63.0,-129.0,10.0,128.0,,,54.0,232.0,,,,,,,gmt,30_gmt
031785A,nan,-71.73,-33.22,44.0,6.5,mw,356.0,26.0,91.0,175.0,64.0,90.0,71.0,84.0,,,19.0,265.0,,,,,,,gmt,61_gmt
031793A,nan,-75.37,-38.67,15.0,5.6,mw,224.0,30.0,-37.0,348.0,72.0,-115.0,24.0,96.0,,,56.0,226.0,,,,,,,gmt,125_gmt
031985A,nan,-71.94,-33.63,36.0,6.6,mw,355.0,24.0,90.0,175.0,66.0,90.0,69.0,85.0,,,21.0,265.0,,,,,,,gmt,62_gmt
032079B,nan,-71.42,-35.79,123.0,5.4,mw,141.0,24.0,-158.0,32.0,81.0,-68.0,33.0,102.0,,,49.0,325.0,,,,,,,gmt,15_gmt
032380A,nan,-72.08,-30.17,43.0,5.4,mw,1.0,37.0,75.0,200.0,55.0,101.0,77.0,148.0,,,9.0,282.0,,,,,,,gmt,231_gmt
032381A,nan,-71.81,-33.96,17.0,6.4,mw,335.0,5.0,73.0,173.0,85.0,91.0,50.0,84.0,,,40.0,261.0,,,,,,,gmt,31_gmt
032385A,nan,-72.82,-34.49,18.0,5.7,mw,26.0,21.0,106.0,189.0,70.0,84.0,65.0,89.0,,,25.0,284.0,,,,,,,gmt,63_gmt
032385B,nan,-72.54,-33.44,10.0,5.5,mw,16.0,46.0,118.0,159.0,51.0,65.0,70.0,3.0,,,2.0,267.0,,,,,,,gmt,64_gmt
032387B,nan,-72.84,-34.32,51.0,5.1,mw,31.0,41.0,125.0,169.0,58.0,64.0,66.0,27.0,,,9.0,277.0,,,,,,,gmt,243_gmt
032395B,nan,-72.81,-36.33,15.0,5.5,mw,21.0,6.0,120.0,170.0,85.0,87.0,50.0,78.0,,,40.0,264.0,,,,,,,gmt,140_gmt
032485A,nan,-72.53,-34.44,25.0,5.7,mw,20.0,19.0,114.0,175.0,73.0,82.0,62.0,73.0,,,27.0,271.0,,,,,,,gmt,65_gmt
032585A,nan,-72.52,-34.6,24.0,6.3,mw,10.0,20.0,98.0,181.0,70.0,87.0,65.0,87.0,,,25.0,274.0,,,,,,,gmt,66_gmt
032597A,nan,-70.62,-33.45,90.0,5.5,mw,158.0,59.0,-161.0,58.0,74.0,-33.0,10.0,111.0,,,34.0,14.0,,,,,,,gmt,154_gmt
032600A,nan,-72.16,-32.5,49.0,5.2,mw,330.0,30.0,55.0,189.0,66.0,108.0,64.0,130.0,,,19.0,265.0,,,,,,,gmt,268_gmt
032686A,nan,-72.22,-34.07,38.0,5.4,mw,5.0,24.0,97.0,177.0,66.0,87.0,69.0,81.0,,,21.0,270.0,,,,,,,gmt,88_gmt
032799B,nan,-71.85,-40.32,15.0,5.4,mw,174.0,72.0,174.0,266.0,85.0,18.0,17.0,131.0,,,9.0,39.0,,,,,,,gmt,180_gmt
032980B,nan,-75.86,-43.38,15.0,6.1,mw,185.0,14.0,-119.0,34.0,78.0,-83.0,32.0,119.0,,,57.0,314.0,,,,,,,gmt,24_gmt
032980D,nan,-73.91,-38.05,32.0,5.4,mw,13.0,20.0,106.0,176.0,71.0,85.0,64.0,77.0,,,26.0,271.0,,,,,,,gmt,232_gmt
033085A,nan,-76.85,-45.34,10.0,5.4,mw,325.0,26.0,-81.0,135.0,64.0,-94.0,19.0,228.0,,,70.0,36.0,,,,,,,gmt,239_gmt
040189A,nan,-70.19,-32.86,119.0,5.3,mw,158.0,18.0,-122.0,10.0,75.0,-80.0,29.0,93.0,,,59.0,295.0,,,,,,,gmt,105_gmt
040290A,nan,-72.63,-33.04,15.0,5.6,mw,6.0,36.0,106.0,167.0,56.0,79.0,76.0,41.0,,,10.0,265.0,,,,,,,gmt,108_gmt
040304E,nan,-72.35,-30.04,28.0,5.5,mw,320.0,33.0,50.0,185.0,65.0,113.0,63.0,131.0,,,17.0,258.0,,,,,,,gmt,219_gmt
040385B,nan,-71.5,-32.62,36.0,6.1,mw,18.0,21.0,87.0,201.0,69.0,91.0,66.0,113.0,,,24.0,290.0,,,,,,,gmt,67_gmt
040681A,nan,-70.81,-35.36,113.0,5.2,mw,95.0,33.0,163.0,200.0,81.0,58.0,45.0,78.0,,,29.0,315.0,,,,,,,gmt,32_gmt
040980B,nan,-67.42,-31.49,15.0,5.3,mw,340.0,37.0,136.0,108.0,65.0,61.0,59.0,336.0,,,16.0,218.0,,,,,,,gmt,233_gmt
041092B,nan,-71.7,-33.68,32.0,5.1,mw,248.0,57.0,-172.0,154.0,83.0,-33.0,18.0,205.0,,,28.0,106.0,,,,,,,gmt,250_gmt
041389A,nan,-75.07,-39.96,15.0,5.8,mw,204.0,34.0,-51.0,339.0,64.0,-113.0,16.0,86.0,,,63.0,212.0,,,,,,,gmt,106_gmt
041403A,nan,-72.9,-35.38,31.0,5.2,mw,18.0,44.0,158.0,124.0,75.0,48.0,44.0,353.0,,,19.0,244.0,,,,,,,gmt,208_gmt
041504G,nan,-67.55,-30.35,37.0,5.3,mw,185.0,43.0,114.0,334.0,51.0,69.0,73.0,183.0,,,4.0,78.0,,,,,,,gmt,220_gmt
041585A,nan,-72.11,-33.64,14.0,5.5,mw,28.0,21.0,127.0,169.0,74.0,77.0,60.0,61.0,,,27.0,269.0,,,,,,,gmt,68_gmt
041694D,nan,-71.84,-32.23,31.0,5.6,mw,10.0,26.0,108.0,171.0,65.0,81.0,68.0,63.0,,,20.0,267.0,,,,,,,gmt,131_gmt
041789A,nan,-71.85,-30.92,15.0,5.2,mw,351.0,23.0,85.0,176.0,67.0,92.0,68.0,90.0,,,22.0,265.0,,,,,,,gmt,107_gmt
041984B,nan,-72.06,-31.74,31.0,5.7,mw,19.0,16.0,120.0,168.0,76.0,82.0,58.0,67.0,,,31.0,265.0,,,,,,,gmt,45_gmt
042097B,nan,-70.39,-33.85,116.0,5.6,mw,181.0,13.0,-93.0,4.0,77.0,-89.0,32.0,94.0,,,58.0,275.0,,,,,,,gmt,155_gmt
042190B,nan,-73.79,-37.28,20.0,5.8,mw,352.0,17.0,80.0,183.0,73.0,93.0,62.0,97.0,,,28.0,270.0,,,,,,,gmt,109_gmt
042290A,nan,-73.6,-38.07,31.0,5.6,mw,347.0,16.0,81.0,177.0,74.0,93.0,61.0,90.0,,,29.0,264.0,,,,,,,gmt,110_gmt
042596A,nan,-71.52,-30.24,73.0,5.2,mw,7.0,42.0,-82.0,177.0,48.0,-97.0,3.0,271.0,,,84.0,33.0,,,,,,,gmt,149_gmt
042599B,nan,-69.34,-31.91,120.0,5.3,mw,36.0,42.0,-62.0,181.0,54.0,-113.0,6.0,286.0,,,71.0,34.0,,,,,,,gmt,181_gmt
042679A,nan,-72.07,-33.91,34.0,5.9,mw,26.0,25.0,124.0,170.0,70.0,76.0,63.0,56.0,,,23.0,271.0,,,,,,,gmt,16_gmt
042702B,nan,-67.78,-31.72,49.0,5.2,mw,341.0,41.0,31.0,227.0,71.0,127.0,51.0,178.0,,,17.0,290.0,,,,,,,gmt,273_gmt
042885A,nan,-71.9,-33.18,30.0,5.6,mw,7.0,22.0,100.0,176.0,69.0,86.0,66.0,79.0,,,23.0,269.0,,,,,,,gmt,69_gmt
042885B,nan,-75.65,-39.99,10.0,5.9,mw,46.0,27.0,-101.0,239.0,64.0,-84.0,18.0,324.0,,,71.0,160.0,,,,,,,gmt,70_gmt
042894B,nan,-75.72,-39.95,15.0,5.5,mw,225.0,51.0,-44.0,346.0,57.0,-132.0,4.0,104.0,,,56.0,200.0,,,,,,,gmt,132_gmt
042895A,nan,-71.99,-32.06,21.0,5.2,mw,126.0,42.0,61.0,342.0,54.0,114.0,70.0,308.0,,,6.0,56.0,,,,,,,gmt,141_gmt
043004A,nan,-70.5,-33.59,102.0,5.0,mw,157.0,35.0,-133.0,26.0,65.0,-64.0,16.0,97.0,,,61.0,335.0,,,,,,,gmt,221_gmt
043099E,nan,-72.27,-31.9,32.0,5.5,mw,355.0,29.0,81.0,185.0,61.0,95.0,73.0,107.0,,,16.0,272.0,,,,,,,gmt,182_gmt
050392B,nan,-71.66,-32.36,61.0,5.5,mw,275.0,4.0,23.0,162.0,88.0,94.0,46.0,76.0,,,43.0,248.0,,,,,,,gmt,118_gmt
050601E,nan,-70.92,-32.95,50.0,5.2,mw,313.0,32.0,42.0,185.0,69.0,115.0,58.0,130.0,,,20.0,257.0,,,,,,,gmt,193_gmt
050898E,nan,-78.08,-45.15,15.0,5.3,mw,158.0,55.0,-17.0,258.0,76.0,-144.0,14.0,24.0,,,35.0,124.0,,,,,,,gmt,169_gmt
050983A,nan,-74.45,-41.92,33.0,6.1,mw,358.0,41.0,-118.0,213.0,54.0,-68.0,7.0,288.0,,,71.0,177.0,,,,,,,gmt,38_gmt
050984A,nan,-70.19,-34.34,108.0,5.3,mw,205.0,31.0,-95.0,31.0,60.0,-87.0,14.0,119.0,,,76.0,309.0,,,,,,,gmt,46_gmt
051490C,nan,-71.34,-35.89,92.0,6.1,mw,273.0,40.0,19.0,168.0,78.0,128.0,44.0,116.0,,,23.0,230.0,,,,,,,gmt,111_gmt
051785B,nan,-72.59,-34.19,36.0,5.4,mw,46.0,32.0,143.0,168.0,71.0,63.0,56.0,45.0,,,22.0,278.0,,,,,,,gmt,71_gmt
051803C,nan,-69.18,-31.46,122.0,5.4,mw,43.0,41.0,-82.0,213.0,49.0,-97.0,4.0,307.0,,,83.0,76.0,,,,,,,gmt,209_gmt
051891A,nan,-75.45,-40.59,15.0,5.4,mw,242.0,61.0,-27.0,346.0,67.0,-149.0,4.0,113.0,,,39.0,206.0,,,,,,,gmt,248_gmt
051892B,nan,-72.03,-33.61,15.0,6.1,mw,19.0,8.0,120.0,169.0,83.0,86.0,52.0,74.0,,,38.0,262.0,,,,,,,gmt,119_gmt
051985A,nan,-72.54,-34.0,38.0,5.5,mw,20.0,28.0,103.0,185.0,62.0,83.0,71.0,80.0,,,18.0,280.0,,,,,,,gmt,72_gmt
051985C,nan,-71.81,-30.38,46.0,6.2,mw,359.0,35.0,96.0,172.0,55.0,86.0,79.0,66.0,,,10.0,265.0,,,,,,,gmt,73_gmt
051987B,nan,-72.07,-30.71,23.0,6.1,mw,355.0,32.0,88.0,177.0,58.0,91.0,77.0,91.0,,,13.0,266.0,,,,,,,gmt,95_gmt
052188B,nan,-71.57,-32.92,15.0,6.1,mw,64.0,4.0,159.0,175.0,89.0,87.0,46.0,81.0,,,43.0,269.0,,,,,,,gmt,101_gmt
052292A,nan,-72.42,-33.84,34.0,5.5,mw,0.0,21.0,92.0,178.0,69.0,89.0,66.0,87.0,,,24.0,268.0,,,,,,,gmt,120_gmt
052299A,nan,-70.57,-36.56,164.0,5.3,mw,204.0,12.0,-65.0,359.0,80.0,-95.0,34.0,93.0,,,56.0,262.0,,,,,,,gmt,183_gmt
052302B,nan,-71.76,-30.91,50.0,5.9,mw,358.0,35.0,89.0,179.0,55.0,91.0,80.0,92.0,,,10.0,269.0,,,,,,,gmt,197_gmt
052402A,nan,-71.52,-32.17,57.0,5.5,mw,9.0,40.0,107.0,167.0,52.0,76.0,78.0,26.0,,,6.0,267.0,,,,,,,gmt,198_gmt
052584B,nan,-75.86,-43.14,10.0,5.4,mw,185.0,27.0,-98.0,14.0,63.0,-86.0,18.0,101.0,,,71.0,293.0,,,,,,,gmt,237_gmt
052703D,nan,-68.7,-31.32,128.0,5.5,mw,223.0,37.0,-75.0,25.0,54.0,-101.0,9.0,122.0,,,77.0,256.0,,,,,,,gmt,210_gmt
053076A,nan,-75.94,-42.06,15.0,6.1,mw,187.0,44.0,-101.0,23.0,47.0,-79.0,2.0,105.0,,,82.0,4.0,,,,,,,gmt,2_gmt
060104D,nan,-68.23,-32.23,38.0,5.0,mw,347.0,39.0,112.0,140.0,54.0,73.0,74.0,1.0,,,8.0,241.0,,,,,,,gmt,275_gmt
060182A,nan,-75.87,-41.69,10.0,6.4,mw,160.0,33.0,-130.0,25.0,65.0,-67.0,17.0,98.0,,,63.0,331.0,,,,,,,gmt,34_gmt
060193C,nan,-77.64,-46.0,15.0,5.9,mw,172.0,73.0,16.0,77.0,75.0,162.0,23.0,34.0,,,1.0,125.0,,,,,,,gmt,126_gmt
060203A,nan,-72.4,-33.08,28.0,5.5,mw,9.0,25.0,92.0,187.0,65.0,89.0,70.0,95.0,,,20.0,277.0,,,,,,,gmt,211_gmt
060285B,nan,-73.76,-37.83,32.0,5.8,mw,347.0,24.0,47.0,212.0,73.0,107.0,59.0,146.0,,,26.0,289.0,,,,,,,gmt,74_gmt
060295B,nan,-71.64,-31.72,92.0,5.5,mw,166.0,14.0,-73.0,328.0,76.0,-94.0,32.0,62.0,,,58.0,233.0,,,,,,,gmt,142_gmt
060384A,nan,-76.55,-45.29,10.0,5.4,mw,320.0,61.0,-161.0,221.0,73.0,-30.0,8.0,272.0,,,33.0,177.0,,,,,,,gmt,238_gmt
060391B,nan,-75.75,-40.77,15.0,5.6,mw,345.0,46.0,-146.0,229.0,66.0,-49.0,12.0,292.0,,,51.0,187.0,,,,,,,gmt,249_gmt
060481A,nan,-78.12,-34.76,26.0,5.1,mw,207.0,42.0,-41.0,330.0,64.0,-124.0,12.0,84.0,,,57.0,193.0,,,,,,,gmt,281_gmt
060582A,nan,-76.07,-43.44,23.0,5.3,mw,191.0,29.0,-87.0,8.0,61.0,-91.0,16.0,99.0,,,74.0,273.0,,,,,,,gmt,35_gmt
060698B,nan,-73.2,-36.56,15.0,5.2,mw,341.0,12.0,65.0,186.0,79.0,95.0,56.0,103.0,,,34.0,272.0,,,,,,,gmt,261_gmt
060798B,nan,-67.77,-31.48,125.0,5.9,mw,148.0,54.0,-145.0,36.0,62.0,-42.0,5.0,94.0,,,48.0,358.0,,,,,,,gmt,170_gmt
060893F,nan,-69.13,-31.62,124.0,6.3,mw,40.0,41.0,-95.0,226.0,49.0,-86.0,4.0,314.0,,,85.0,172.0,,,,,,,gmt,127_gmt
060985B,nan,-71.68,-33.76,36.0,5.2,mw,347.0,26.0,97.0,159.0,64.0,86.0,71.0,62.0,,,19.0,252.0,,,,,,,gmt,75_gmt
060997C,nan,-71.83,-32.08,67.0,5.1,mw,266.0,39.0,-9.0,3.0,85.0,-129.0,29.0,123.0,,,38.0,239.0,,,,,,,gmt,255_gmt
061180C,nan,-71.93,-33.03,20.0,5.8,mw,1.0,26.0,87.0,184.0,64.0,91.0,71.0,98.0,,,19.0,273.0,,,,,,,gmt,25_gmt
061184A,nan,-71.9,-31.25,44.0,6.2,mw,357.0,36.0,94.0,171.0,54.0,87.0,81.0,69.0,,,9.0,264.0,,,,,,,gmt,47_gmt
061185A,nan,-72.0,-32.57,34.0,5.5,mw,14.0,28.0,103.0,180.0,63.0,83.0,71.0,74.0,,,18.0,274.0,,,,,,,gmt,76_gmt
061485A,nan,-74.92,-40.74,10.0,5.4,mw,223.0,48.0,-62.0,4.0,49.0,-117.0,1.0,114.0,,,70.0,205.0,,,,,,,gmt,77_gmt
061504B,nan,-73.62,-38.96,33.0,5.9,mw,172.0,52.0,150.0,281.0,67.0,42.0,46.0,143.0,,,9.0,44.0,,,,,,,gmt,222_gmt
061600B,nan,-69.92,-33.95,109.0,6.4,mw,219.0,33.0,-67.0,11.0,60.0,-105.0,14.0,112.0,,,71.0,249.0,,,,,,,gmt,188_gmt
061694B,nan,-71.96,-32.99,36.0,5.1,mw,10.0,22.0,112.0,166.0,70.0,81.0,64.0,62.0,,,24.0,263.0,,,,,,,gmt,133_gmt
061789A,nan,-75.21,-41.1,15.0,5.6,mw,247.0,34.0,-28.0,1.0,75.0,-121.0,24.0,114.0,,,51.0,236.0,,,,,,,gmt,246_gmt
061802C,nan,-71.63,-31.04,57.0,6.4,mw,353.0,29.0,96.0,166.0,61.0,87.0,74.0,68.0,,,16.0,259.0,,,,,,,gmt,199_gmt
061903D,nan,-72.14,-30.89,27.0,5.6,mw,2.0,26.0,98.0,173.0,64.0,86.0,70.0,75.0,,,19.0,266.0,,,,,,,gmt,212_gmt
061997F,nan,-70.19,-33.15,116.0,5.3,mw,150.0,24.0,-137.0,20.0,74.0,-72.0,27.0,95.0,,,57.0,314.0,,,,,,,gmt,156_gmt
062003C,nan,-77.06,-45.72,15.0,5.3,mw,172.0,36.0,-70.0,327.0,56.0,-104.0,10.0,68.0,,,74.0,199.0,,,,,,,gmt,213_gmt
062302A,nan,-71.54,-31.49,91.0,5.2,mw,334.0,42.0,-113.0,184.0,52.0,-71.0,5.0,260.0,,,74.0,152.0,,,,,,,gmt,200_gmt
070195B,nan,-72.84,-34.14,30.0,5.2,mw,7.0,24.0,108.0,168.0,67.0,82.0,67.0,63.0,,,22.0,263.0,,,,,,,gmt,253_gmt
070202D,nan,-68.19,-31.43,27.0,5.5,mw,156.0,40.0,15.0,54.0,81.0,129.0,41.0,1.0,,,25.0,115.0,,,,,,,gmt,201_gmt
070497E,nan,-76.92,-45.63,15.0,5.2,mw,264.0,90.0,-180.0,354.0,90.0,0.0,0.0,39.0,,,0.0,129.0,,,,,,,gmt,256_gmt
070585B,nan,-72.43,-33.59,30.0,5.5,mw,348.0,22.0,70.0,190.0,69.0,98.0,65.0,113.0,,,24.0,273.0,,,,,,,gmt,78_gmt
070679A,nan,-71.63,-32.38,49.0,5.7,mw,166.0,39.0,70.0,11.0,54.0,105.0,75.0,330.0,,,8.0,90.0,,,,,,,gmt,17_gmt
070685B,nan,-72.5,-33.6,21.0,5.5,mw,356.0,27.0,79.0,189.0,63.0,96.0,71.0,110.0,,,18.0,274.0,,,,,,,gmt,79_gmt
070697D,nan,-72.46,-30.26,15.0,5.7,mw,352.0,24.0,80.0,183.0,66.0,95.0,68.0,101.0,,,21.0,270.0,,,,,,,gmt,157_gmt
070785B,nan,-72.38,-33.02,25.0,6.0,mw,0.0,21.0,96.0,174.0,69.0,88.0,66.0,80.0,,,24.0,265.0,,,,,,,gmt,80_gmt
071185B,nan,-72.32,-32.93,30.0,5.5,mw,2.0,28.0,90.0,182.0,62.0,90.0,73.0,92.0,,,17.0,272.0,,,,,,,gmt,240_gmt
071380A,nan,-70.49,-33.47,113.0,5.7,mw,102.0,14.0,178.0,195.0,89.0,76.0,44.0,90.0,,,43.0,297.0,,,,,,,gmt,26_gmt
071693C,nan,-72.56,-33.32,19.0,5.6,mw,7.0,18.0,111.0,164.0,73.0,83.0,61.0,65.0,,,28.0,260.0,,,,,,,gmt,128_gmt
071785B,nan,-72.07,-32.71,31.0,5.5,mw,15.0,27.0,115.0,168.0,66.0,78.0,67.0,55.0,,,20.0,266.0,,,,,,,gmt,81_gmt
071793A,nan,-71.58,-30.03,67.0,5.7,mw,342.0,10.0,46.0,207.0,83.0,97.0,52.0,124.0,,,37.0,290.0,,,,,,,gmt,129_gmt
071802D,nan,-79.75,-44.72,15.0,5.2,mw,246.0,34.0,42.0,119.0,68.0,117.0,58.0,66.0,,,19.0,190.0,,,,,,,gmt,282_gmt
072197H,nan,-71.79,-30.72,15.0,5.9,mw,29.0,27.0,123.0,173.0,67.0,74.0,64.0,57.0,,,21.0,275.0,,,,,,,gmt,158_gmt
072297A,nan,-72.38,-30.71,15.0,5.4,mw,14.0,21.0,59.0,227.0,72.0,101.0,61.0,153.0,,,26.0,308.0,,,,,,,gmt,257_gmt
072401E,nan,-72.17,-33.22,52.0,5.2,mw,334.0,40.0,87.0,158.0,50.0,93.0,85.0,87.0,,,5.0,246.0,,,,,,,gmt,269_gmt
072497A,nan,-72.63,-30.63,15.0,5.7,mw,0.0,31.0,91.0,179.0,59.0,89.0,76.0,87.0,,,14.0,269.0,,,,,,,gmt,159_gmt
072597A,nan,-72.37,-30.54,15.0,6.0,mw,345.0,26.0,78.0,178.0,65.0,96.0,70.0,100.0,,,19.0,264.0,,,,,,,gmt,160_gmt
072597B,nan,-72.3,-30.69,15.0,6.0,mw,358.0,25.0,79.0,191.0,66.0,95.0,69.0,110.0,,,20.0,276.0,,,,,,,gmt,161_gmt
072797A,nan,-72.41,-30.64,15.0,6.2,mw,354.0,19.0,86.0,178.0,71.0,91.0,64.0,90.0,,,26.0,267.0,,,,,,,gmt,162_gmt
072881B,nan,-73.45,-41.97,47.0,5.6,mw,44.0,59.0,17.0,305.0,75.0,148.0,33.0,260.0,,,11.0,357.0,,,,,,,gmt,235_gmt
072886B,nan,-72.47,-33.53,18.0,5.7,mw,4.0,22.0,100.0,174.0,68.0,86.0,66.0,76.0,,,23.0,266.0,,,,,,,gmt,89_gmt
072997A,nan,-72.96,-30.87,42.0,5.2,mw,340.0,46.0,65.0,194.0,49.0,114.0,72.0,172.0,,,2.0,267.0,,,,,,,gmt,258_gmt
072998A,nan,-71.67,-32.3,58.0,6.4,mw,181.0,40.0,116.0,329.0,55.0,70.0,72.0,187.0,,,8.0,73.0,,,,,,,gmt,171_gmt
080290A,nan,-72.2,-32.14,35.0,6.0,mw,2.0,27.0,95.0,177.0,63.0,87.0,72.0,81.0,,,18.0,268.0,,,,,,,gmt,112_gmt
080299A,nan,-70.1,-33.08,108.0,5.5,mw,141.0,19.0,-151.0,23.0,81.0,-73.0,34.0,99.0,,,51.0,312.0,,,,,,,gmt,184_gmt
080380A,nan,-69.82,-35.46,164.0,5.3,mw,2.0,20.0,93.0,179.0,70.0,89.0,65.0,87.0,,,25.0,270.0,,,,,,,gmt,27_gmt
080485B,nan,-76.14,-45.37,10.0,5.8,mw,199.0,24.0,-64.0,352.0,68.0,-101.0,23.0,89.0,,,65.0,242.0,,,,,,,gmt,82_gmt
080487A,nan,-73.66,-40.63,64.0,5.4,mw,84.0,48.0,32.0,331.0,67.0,133.0,49.0,289.0,,,11.0,32.0,,,,,,,gmt,96_gmt
080499C,nan,-67.98,-31.87,126.0,5.3,mw,155.0,45.0,-139.0,33.0,62.0,-53.0,10.0,98.0,,,56.0,353.0,,,,,,,gmt,185_gmt
080697D,nan,-71.89,-30.67,15.0,5.5,mw,339.0,5.0,63.0,186.0,85.0,92.0,49.0,99.0,,,41.0,274.0,,,,,,,gmt,259_gmt
081186E,nan,-67.76,-31.19,26.0,5.3,mw,187.0,49.0,167.0,285.0,80.0,41.0,36.0,155.0,,,20.0,50.0,,,,,,,gmt,242_gmt
081285A,nan,-73.94,-38.45,17.0,6.2,mw,16.0,15.0,111.0,174.0,76.0,84.0,59.0,77.0,,,31.0,269.0,,,,,,,gmt,83_gmt
081299C,nan,-76.72,-45.37,15.0,5.5,mw,6.0,40.0,-20.0,111.0,77.0,-128.0,23.0,230.0,,,44.0,344.0,,,,,,,gmt,264_gmt
081496F,nan,-72.81,-42.36,33.0,5.2,mw,215.0,29.0,-11.0,314.0,85.0,-119.0,34.0,69.0,,,43.0,197.0,,,,,,,gmt,150_gmt
081891D,nan,-71.9,-31.95,46.0,5.2,mw,312.0,18.0,37.0,186.0,79.0,105.0,54.0,114.0,,,33.0,264.0,,,,,,,gmt,115_gmt
081897B,nan,-72.42,-30.08,15.0,5.7,mw,4.0,24.0,96.0,177.0,66.0,87.0,69.0,82.0,,,21.0,269.0,,,,,,,gmt,163_gmt
082085B,nan,-72.55,-33.97,39.0,5.2,mw,12.0,33.0,104.0,176.0,58.0,81.0,75.0,60.0,,,13.0,272.0,,,,,,,gmt,241_gmt
082178A,nan,-68.11,-31.79,25.0,5.3,mw,218.0,9.0,79.0,49.0,81.0,92.0,54.0,321.0,,,36.0,138.0,,,,,,,gmt,230_gmt
082299A,nan,-75.44,-40.88,15.0,6.4,mw,202.0,45.0,-84.0,14.0,46.0,-96.0,0.0,108.0,,,86.0,200.0,,,,,,,gmt,186_gmt
082498B,nan,-69.32,-32.84,115.0,5.1,mw,102.0,29.0,-106.0,300.0,62.0,-81.0,17.0,24.0,,,71.0,230.0,,,,,,,gmt,172_gmt
082804C,nan,-70.36,-35.21,16.0,6.5,mw,21.0,61.0,-178.0,290.0,88.0,-29.0,19.0,339.0,,,21.0,242.0,,,,,,,gmt,223_gmt
082980A,nan,-73.37,-39.75,45.0,5.4,mw,171.0,29.0,140.0,298.0,72.0,67.0,57.0,177.0,,,23.0,45.0,,,,,,,gmt,234_gmt
083079A,nan,-67.06,-31.4,27.0,5.5,mw,354.0,31.0,35.0,233.0,73.0,116.0,55.0,176.0,,,23.0,303.0,,,,,,,gmt,18_gmt
090490F,nan,-68.66,-30.92,118.0,5.7,mw,215.0,44.0,-92.0,37.0,46.0,-88.0,1.0,126.0,,,88.0,0.0,,,,,,,gmt,113_gmt
090586B,nan,-72.53,-37.05,80.0,5.3,mw,129.0,24.0,174.0,225.0,88.0,66.0,43.0,112.0,,,38.0,336.0,,,,,,,gmt,90_gmt
090682C,nan,-71.39,-32.08,78.0,5.3,mw,68.0,21.0,-166.0,326.0,85.0,-69.0,37.0,37.0,,,46.0,256.0,,,,,,,gmt,36_gmt
090704F,nan,-72.49,-34.1,14.0,5.2,mw,10.0,16.0,105.0,174.0,74.0,86.0,60.0,78.0,,,29.0,268.0,,,,,,,gmt,224_gmt
090704I,nan,-72.52,-34.14,14.0,5.7,mw,6.0,10.0,102.0,174.0,80.0,88.0,55.0,81.0,,,35.0,266.0,,,,,,,gmt,225_gmt
090804A,nan,-72.4,-34.13,15.0,5.1,mw,359.0,23.0,98.0,170.0,67.0,86.0,68.0,74.0,,,22.0,263.0,,,,,,,gmt,276_gmt
